Time,Source,Destination,Protocol,Length,Info
26.847856,192.168.1.9,156.154.202.36,TCP,78,53367  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1074020212 TSecr=0 SACK_PERM=1
26.850769,23.1.246.10,192.168.1.9,TCP,1514,443  >  53347 [ACK] Seq=72461 Ack=1568 Win=32000 Len=1448 TSval=3214530799 TSecr=1074020180 [TCP segment of a reassembled PDU]
26.850772,23.1.246.10,192.168.1.9,TCP,1514,443  >  53347 [ACK] Seq=73909 Ack=1568 Win=32000 Len=1448 TSval=3214530799 TSecr=1074020180 [TCP segment of a reassembled PDU]
26.850822,192.168.1.9,23.1.246.10,TCP,66,53347  >  443 [ACK] Seq=1568 Ack=75357 Win=128128 Len=0 TSval=1074020215 TSecr=3214530799
26.850857,192.168.1.9,23.1.246.10,TCP,66,[TCP Window Update] 53347  >  443 [ACK] Seq=1568 Ack=75357 Win=131072 Len=0 TSval=1074020215 TSecr=3214530799
26.851119,23.1.246.10,192.168.1.9,TCP,1514,443  >  53347 [ACK] Seq=75357 Ack=1568 Win=32000 Len=1448 TSval=3214530799 TSecr=1074020180 [TCP segment of a reassembled PDU]
26.851122,23.1.246.10,192.168.1.9,TCP,1514,443  >  53347 [ACK] Seq=76805 Ack=1568 Win=32000 Len=1448 TSval=3214530799 TSecr=1074020180 [TCP segment of a reassembled PDU]
26.851151,192.168.1.9,23.1.246.10,TCP,66,53347  >  443 [ACK] Seq=1568 Ack=78253 Win=128128 Len=0 TSval=1074020215 TSecr=3214530799
26.851171,192.168.1.9,23.1.246.10,TCP,66,[TCP Window Update] 53347  >  443 [ACK] Seq=1568 Ack=78253 Win=131072 Len=0 TSval=1074020215 TSecr=3214530799
26.851962,23.1.246.10,192.168.1.9,TCP,1514,443  >  53347 [ACK] Seq=78253 Ack=1568 Win=32000 Len=1448 TSval=3214530799 TSecr=1074020183 [TCP segment of a reassembled PDU]
26.851963,23.1.246.10,192.168.1.9,TCP,1514,443  >  53347 [ACK] Seq=79701 Ack=1568 Win=32000 Len=1448 TSval=3214530799 TSecr=1074020183 [TCP segment of a reassembled PDU]
26.85199,192.168.1.9,23.1.246.10,TCP,66,53347  >  443 [ACK] Seq=1568 Ack=81149 Win=128128 Len=0 TSval=1074020216 TSecr=3214530799
26.852019,192.168.1.9,23.1.246.10,TCP,66,[TCP Window Update] 53347  >  443 [ACK] Seq=1568 Ack=81149 Win=131072 Len=0 TSval=1074020216 TSecr=3214530799
26.852444,52.45.59.96,192.168.1.9,TCP,66,443  >  53361 [ACK] Seq=1 Ack=518 Win=30464 Len=0 TSval=1920396717 TSecr=1074020134
26.852446,23.1.246.10,192.168.1.9,TCP,1514,443  >  53347 [ACK] Seq=81149 Ack=1568 Win=32000 Len=1448 TSval=3214530800 TSecr=1074020183 [TCP segment of a reassembled PDU]
26.852596,23.1.246.10,192.168.1.9,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU]
26.852616,192.168.1.9,23.1.246.10,TCP,66,53347  >  443 [ACK] Seq=1568 Ack=84045 Win=129600 Len=0 TSval=1074020216 TSecr=3214530800
26.853661,23.1.246.10,192.168.1.9,TCP,1514,443  >  53347 [ACK] Seq=84045 Ack=1568 Win=32000 Len=1448 TSval=3214530800 TSecr=1074020183 [TCP segment of a reassembled PDU]
26.853665,23.1.246.10,192.168.1.9,TCP,1514,443  >  53347 [ACK] Seq=85493 Ack=1568 Win=32000 Len=1448 TSval=3214530800 TSecr=1074020183 [TCP segment of a reassembled PDU]
26.853665,52.45.59.96,192.168.1.9,TLSv1.2,1514,Server Hello
26.85372,192.168.1.9,23.1.246.10,TCP,66,53347  >  443 [ACK] Seq=1568 Ack=86941 Win=128128 Len=0 TSval=1074020217 TSecr=3214530800
26.853761,52.45.59.96,192.168.1.9,TCP,1514,443  >  53361 [ACK] Seq=1449 Ack=518 Win=30464 Len=1448 TSval=1920396717 TSecr=1074020134 [TCP segment of a reassembled PDU]
26.853763,52.45.59.96,192.168.1.9,TCP,1266,"443  >  53361 [PSH, ACK] Seq=2897 Ack=518 Win=30464 Len=1200 TSval=1920396717 TSecr=1074020134 [TCP segment of a reassembled PDU]"
26.853768,192.168.1.9,23.1.246.10,TCP,66,[TCP Window Update] 53347  >  443 [ACK] Seq=1568 Ack=86941 Win=131072 Len=0 TSval=1074020217 TSecr=3214530800
26.85383,192.168.1.9,52.45.59.96,TCP,66,53361  >  443 [ACK] Seq=518 Ack=2897 Win=129600 Len=0 TSval=1074020217 TSecr=1920396717
26.85383,192.168.1.9,52.45.59.96,TCP,66,53361  >  443 [ACK] Seq=518 Ack=4097 Win=128384 Len=0 TSval=1074020217 TSecr=1920396717
26.85405,52.45.59.96,192.168.1.9,TCP,66,443  >  53360 [ACK] Seq=1 Ack=518 Win=28160 Len=0 TSval=1920396715 TSecr=1074020134
26.854052,23.1.246.10,192.168.1.9,TCP,1514,443  >  53347 [ACK] Seq=86941 Ack=1568 Win=32000 Len=1448 TSval=3214530801 TSecr=1074020183 [TCP segment of a reassembled PDU]
26.854066,23.1.246.10,192.168.1.9,TCP,1514,443  >  53347 [ACK] Seq=88389 Ack=1568 Win=32000 Len=1448 TSval=3214530801 TSecr=1074020183 [TCP segment of a reassembled PDU]
26.854096,192.168.1.9,23.1.246.10,TCP,66,53347  >  443 [ACK] Seq=1568 Ack=89837 Win=128128 Len=0 TSval=1074020217 TSecr=3214530801
26.854127,192.168.1.9,23.1.246.10,TCP,66,[TCP Window Update] 53347  >  443 [ACK] Seq=1568 Ack=89837 Win=131072 Len=0 TSval=1074020217 TSecr=3214530801
26.854982,52.45.59.96,192.168.1.9,TLSv1.2,1514,Server Hello
26.854984,52.45.59.96,192.168.1.9,TCP,1514,443  >  53360 [ACK] Seq=1449 Ack=518 Win=28160 Len=1448 TSval=1920396715 TSecr=1074020134 [TCP segment of a reassembled PDU]
26.855026,192.168.1.9,52.45.59.96,TCP,66,53360  >  443 [ACK] Seq=518 Ack=2897 Win=128832 Len=0 TSval=1074020218 TSecr=1920396715
26.855656,23.1.246.10,192.168.1.9,TCP,1514,443  >  53347 [ACK] Seq=89837 Ack=1568 Win=32000 Len=1448 TSval=3214530802 TSecr=1074020183 [TCP segment of a reassembled PDU]
26.855658,23.1.246.10,192.168.1.9,TCP,1514,443  >  53347 [ACK] Seq=91285 Ack=1568 Win=32000 Len=1448 TSval=3214530802 TSecr=1074020183 [TCP segment of a reassembled PDU]
26.855659,23.1.246.10,192.168.1.9,TCP,1514,443  >  53347 [ACK] Seq=92733 Ack=1568 Win=32000 Len=1448 TSval=3214530802 TSecr=1074020183 [TCP segment of a reassembled PDU]
26.85566,52.45.59.96,192.168.1.9,TCP,1266,"443  >  53360 [PSH, ACK] Seq=2897 Ack=518 Win=28160 Len=1200 TSval=1920396715 TSecr=1074020134 [TCP segment of a reassembled PDU]"
26.855661,52.45.59.96,192.168.1.9,TLSv1.2,1266,"Certificate, Server Key Exchange, Server Hello Done"
26.855694,192.168.1.9,52.45.59.96,TCP,66,53360  >  443 [ACK] Seq=518 Ack=4097 Win=129856 Len=0 TSval=1074020218 TSecr=1920396715
26.855694,192.168.1.9,52.45.59.96,TCP,66,53361  >  443 [ACK] Seq=518 Ack=5297 Win=129856 Len=0 TSval=1074020218 TSecr=1920396719
26.855695,192.168.1.9,23.1.246.10,TCP,66,53347  >  443 [ACK] Seq=1568 Ack=92733 Win=128128 Len=0 TSval=1074020218 TSecr=3214530802
26.85609,23.1.246.10,192.168.1.9,TCP,1514,443  >  53347 [ACK] Seq=94181 Ack=1568 Win=32000 Len=1448 TSval=3214530802 TSecr=1074020183 [TCP segment of a reassembled PDU]
26.856093,23.1.246.10,192.168.1.9,TCP,1514,443  >  53347 [ACK] Seq=95629 Ack=1568 Win=32000 Len=1448 TSval=3214530802 TSecr=1074020183 [TCP segment of a reassembled PDU]
26.856122,52.45.59.96,192.168.1.9,TLSv1.2,1266,"Certificate, Server Key Exchange, Server Hello Done"
26.856162,192.168.1.9,52.45.59.96,TCP,66,53360  >  443 [ACK] Seq=518 Ack=5297 Win=129856 Len=0 TSval=1074020219 TSecr=1920396716
26.856163,192.168.1.9,23.1.246.10,TCP,66,53347  >  443 [ACK] Seq=1568 Ack=95629 Win=125248 Len=0 TSval=1074020219 TSecr=3214530802
26.856215,192.168.1.9,23.1.246.10,TCP,66,53347  >  443 [ACK] Seq=1568 Ack=97077 Win=131072 Len=0 TSval=1074020219 TSecr=3214530802
26.856397,192.168.1.9,52.45.59.96,TLSv1.2,192,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
26.856649,192.168.1.9,52.45.59.96,TLSv1.2,192,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
26.856673,23.1.246.10,192.168.1.9,TCP,1514,443  >  53347 [ACK] Seq=97077 Ack=1568 Win=32000 Len=1448 TSval=3214530803 TSecr=1074020183 [TCP segment of a reassembled PDU]
26.856675,23.1.246.10,192.168.1.9,TCP,1514,443  >  53347 [ACK] Seq=98525 Ack=1568 Win=32000 Len=1448 TSval=3214530803 TSecr=1074020183 [TCP segment of a reassembled PDU]
26.856708,192.168.1.9,23.1.246.10,TCP,66,53347  >  443 [ACK] Seq=1568 Ack=99973 Win=128128 Len=0 TSval=1074020219 TSecr=3214530803
26.856731,192.168.1.9,23.1.246.10,TCP,66,[TCP Window Update] 53347  >  443 [ACK] Seq=1568 Ack=99973 Win=131072 Len=0 TSval=1074020219 TSecr=3214530803
26.856924,23.1.246.10,192.168.1.9,TLSv1.3,1514,Application Data [TCP segment of a reassembled PDU]
26.856926,23.1.246.10,192.168.1.9,TCP,1514,443  >  53347 [ACK] Seq=101421 Ack=1568 Win=32000 Len=1448 TSval=3214530804 TSecr=1074020183 [TCP segment of a reassembled PDU]
26.856951,192.168.1.9,23.1.246.10,TCP,66,53347  >  443 [ACK] Seq=1568 Ack=102869 Win=128128 Len=0 TSval=1074020219 TSecr=3214530804
26.857015,192.168.1.9,23.1.246.10,TCP,66,[TCP Window Update] 53347  >  443 [ACK] Seq=1568 Ack=102869 Win=131072 Len=0 TSval=1074020219 TSecr=3214530804
26.857489,23.1.246.10,192.168.1.9,TLSv1.3,1445,Application Data
26.857511,192.168.1.9,23.1.246.10,TCP,66,53347  >  443 [ACK] Seq=1568 Ack=104248 Win=129664 Len=0 TSval=1074020220 TSecr=3214530804
26.858624,172.217.17.99,192.168.1.9,UDP,352,443  >  55515 Len=310
26.858626,172.217.17.99,192.168.1.9,UDP,58,443  >  55515 Len=16
26.858801,192.168.1.9,172.217.17.99,UDP,70,55515  >  443 Len=28
26.92894,156.154.202.36,192.168.1.9,TCP,70,"443  >  53367 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=321516568 TSecr=1074020212"
26.928942,156.154.202.36,192.168.1.9,TCP,70,"443  >  53366 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=3712515096 TSecr=1074020212"
26.929004,192.168.1.9,156.154.202.36,TCP,66,53367  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0 TSval=1074020290 TSecr=321516568
26.929004,192.168.1.9,156.154.202.36,TCP,66,53366  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0 TSval=1074020290 TSecr=3712515096
26.929179,192.168.1.9,156.154.202.36,TLSv1.2,583,Client Hello
26.92918,192.168.1.9,156.154.202.36,TLSv1.2,583,Client Hello
26.95405,52.45.59.96,192.168.1.9,TLSv1.2,117,"Change Cipher Spec, Encrypted Handshake Message"
26.954103,192.168.1.9,52.45.59.96,TCP,66,53359  >  443 [ACK] Seq=644 Ack=5348 Win=131008 Len=0 TSval=1074020315 TSecr=1920396819
26.9557,52.45.59.96,192.168.1.9,TLSv1.2,117,"Change Cipher Spec, Encrypted Handshake Message"
26.955729,192.168.1.9,52.45.59.96,TCP,66,53361  >  443 [ACK] Seq=644 Ack=5348 Win=131008 Len=0 TSval=1074020316 TSecr=1920396821
26.956391,52.45.59.96,192.168.1.9,TLSv1.2,117,"Change Cipher Spec, Encrypted Handshake Message"
26.956414,192.168.1.9,52.45.59.96,TCP,66,53360  >  443 [ACK] Seq=644 Ack=5348 Win=131008 Len=0 TSval=1074020316 TSecr=1920396819
26.963537,192.168.1.9,52.45.59.96,TLSv1.2,1233,Application Data
26.98031,192.168.1.9,52.45.59.96,TLSv1.2,925,Application Data
26.980506,192.168.1.9,52.45.59.96,TLSv1.2,1076,Application Data
27.00123,156.154.202.36,192.168.1.9,TCP,66,443  >  53367 [ACK] Seq=1 Ack=518 Win=27217 Len=0 TSval=321516575 TSecr=1074020290
27.001233,156.154.202.36,192.168.1.9,TCP,66,443  >  53366 [ACK] Seq=1 Ack=518 Win=4897 Len=0 TSval=3712515103 TSecr=1074020290
27.004805,156.154.202.36,192.168.1.9,IPv4,1514,"Fragmented IP protocol (proto=TCP 6, off=0, ID=79fa) [Reassembled in #5342]"
27.004807,156.154.202.36,192.168.1.9,IPv4,1514,"Fragmented IP protocol (proto=TCP 6, off=1480, ID=79fa) [Reassembled in #5342]"
27.004808,156.154.202.36,192.168.1.9,TLSv1.2,1299,"Server Hello, Certificate, Server Key Exchange, Server Hello Done"
27.00485,192.168.1.9,156.154.202.36,TCP,66,53367  >  443 [ACK] Seq=518 Ack=4194 Win=65535 Len=0 TSval=1074020362 TSecr=321516577
27.005095,156.154.202.36,192.168.1.9,TLSv1.2,1514,Server Hello
27.005098,156.154.202.36,192.168.1.9,TCP,1514,443  >  53366 [ACK] Seq=1449 Ack=518 Win=4897 Len=1448 TSval=3712515105 TSecr=1074020290 [TCP segment of a reassembled PDU]
27.005101,156.154.202.36,192.168.1.9,TLSv1.2,1363,"Certificate, Server Key Exchange, Server Hello Done"
27.005146,192.168.1.9,156.154.202.36,TCP,66,53366  >  443 [ACK] Seq=518 Ack=2897 Win=65535 Len=0 TSval=1074020362 TSecr=3712515105
27.005146,192.168.1.9,156.154.202.36,TCP,66,53366  >  443 [ACK] Seq=518 Ack=4194 Win=65535 Len=0 TSval=1074020362 TSecr=3712515105
27.00564,192.168.1.9,156.154.202.36,TLSv1.2,192,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
27.005852,192.168.1.9,156.154.202.36,TLSv1.2,192,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
27.056895,52.45.59.96,192.168.1.9,TLSv1.2,249,Application Data
27.057006,192.168.1.9,52.45.59.96,TCP,66,53360  >  443 [ACK] Seq=1811 Ack=5531 Win=130880 Len=0 TSval=1074020414 TSecr=1920396919
27.069726,156.154.202.36,192.168.1.9,TCP,66,443  >  53367 [ACK] Seq=4194 Ack=644 Win=27343 Len=0 TSval=321516644 TSecr=1074020362
27.070482,156.154.202.36,192.168.1.9,TLSv1.2,72,Change Cipher Spec
27.070488,156.154.202.36,192.168.1.9,TLSv1.2,111,Encrypted Handshake Message
27.070584,192.168.1.9,156.154.202.36,TCP,66,53367  >  443 [ACK] Seq=644 Ack=4200 Win=65535 Len=0 TSval=1074020426 TSecr=321516645
27.070585,192.168.1.9,156.154.202.36,TCP,66,53367  >  443 [ACK] Seq=644 Ack=4245 Win=65535 Len=0 TSval=1074020426 TSecr=321516645
27.07191,52.45.59.96,192.168.1.9,TLSv1.2,249,Application Data
27.071997,192.168.1.9,52.45.59.96,TCP,66,53359  >  443 [ACK] Seq=1503 Ack=5531 Win=130880 Len=0 TSval=1074020428 TSecr=1920396937
27.073435,52.45.59.96,192.168.1.9,TLSv1.2,249,Application Data
27.073493,192.168.1.9,52.45.59.96,TCP,66,53361  >  443 [ACK] Seq=1654 Ack=5531 Win=130880 Len=0 TSval=1074020429 TSecr=1920396939
27.075435,156.154.202.36,192.168.1.9,TCP,66,443  >  53366 [ACK] Seq=4194 Ack=644 Win=5023 Len=0 TSval=3712515178 TSecr=1074020363
27.075787,156.154.202.36,192.168.1.9,TLSv1.2,72,Change Cipher Spec
27.07579,156.154.202.36,192.168.1.9,TLSv1.2,111,Encrypted Handshake Message
27.075838,192.168.1.9,156.154.202.36,TCP,66,53366  >  443 [ACK] Seq=644 Ack=4200 Win=65535 Len=0 TSval=1074020431 TSecr=3712515179
27.075878,192.168.1.9,156.154.202.36,TCP,66,53366  >  443 [ACK] Seq=644 Ack=4245 Win=65535 Len=0 TSval=1074020431 TSecr=3712515179
27.078187,192.168.1.9,156.154.202.36,TCP,1514,53367  >  443 [ACK] Seq=644 Ack=4245 Win=65535 Len=1448 TSval=1074020433 TSecr=321516645 [TCP segment of a reassembled PDU]
27.078188,192.168.1.9,156.154.202.36,TCP,1514,53367  >  443 [ACK] Seq=2092 Ack=4245 Win=65535 Len=1448 TSval=1074020433 TSecr=321516645 [TCP segment of a reassembled PDU]
27.078189,192.168.1.9,156.154.202.36,TCP,1514,53367  >  443 [ACK] Seq=3540 Ack=4245 Win=65535 Len=1448 TSval=1074020433 TSecr=321516645 [TCP segment of a reassembled PDU]
27.078189,192.168.1.9,156.154.202.36,TLSv1.2,558,Application Data
27.081962,192.168.1.9,156.154.202.36,TCP,1514,53366  >  443 [ACK] Seq=644 Ack=4245 Win=65535 Len=1448 TSval=1074020436 TSecr=3712515179 [TCP segment of a reassembled PDU]
27.081962,192.168.1.9,156.154.202.36,TCP,1514,53366  >  443 [ACK] Seq=2092 Ack=4245 Win=65535 Len=1448 TSval=1074020436 TSecr=3712515179 [TCP segment of a reassembled PDU]
27.081963,192.168.1.9,156.154.202.36,TCP,1514,53366  >  443 [ACK] Seq=3540 Ack=4245 Win=65535 Len=1448 TSval=1074020436 TSecr=3712515179 [TCP segment of a reassembled PDU]
27.081963,192.168.1.9,156.154.202.36,TLSv1.2,538,Application Data
27.144408,156.154.202.36,192.168.1.9,TCP,66,443  >  53367 [ACK] Seq=4245 Ack=3540 Win=30239 Len=0 TSval=321516718 TSecr=1074020433
27.144415,156.154.202.36,192.168.1.9,TCP,66,443  >  53367 [ACK] Seq=4245 Ack=5480 Win=32179 Len=0 TSval=321516718 TSecr=1074020433
27.14473,156.154.202.36,192.168.1.9,IPv4,1514,"Fragmented IP protocol (proto=TCP 6, off=0, ID=7eeb) [Reassembled in #5378]"
27.144736,156.154.202.36,192.168.1.9,TLSv1.2,90,Application Data
27.144737,156.154.202.36,192.168.1.9,TCP,66,"443  >  53367 [FIN, ACK] Seq=5749 Ack=5480 Win=32179 Len=0 TSval=321516719 TSecr=1074020433"
27.144833,192.168.1.9,156.154.202.36,TCP,66,53367  >  443 [ACK] Seq=5480 Ack=5749 Win=65535 Len=0 TSval=1074020497 TSecr=321516719
27.144833,192.168.1.9,156.154.202.36,TCP,66,53367  >  443 [ACK] Seq=5480 Ack=5750 Win=65535 Len=0 TSval=1074020497 TSecr=321516719
27.145502,192.168.1.9,156.154.202.36,TLSv1.2,97,Encrypted Alert
27.145706,192.168.1.9,156.154.202.36,TCP,66,"53367  >  443 [FIN, ACK] Seq=5511 Ack=5750 Win=65535 Len=0 TSval=1074020498 TSecr=321516719"
27.150284,156.154.202.36,192.168.1.9,TCP,66,443  >  53366 [ACK] Seq=4245 Ack=3540 Win=7919 Len=0 TSval=3712515253 TSecr=1074020436
27.150745,156.154.202.36,192.168.1.9,TCP,66,443  >  53366 [ACK] Seq=4245 Ack=5460 Win=9839 Len=0 TSval=3712515254 TSecr=1074020436
27.15194,156.154.202.36,192.168.1.9,TCP,1514,443  >  53366 [ACK] Seq=4245 Ack=5460 Win=9839 Len=1448 TSval=3712515254 TSecr=1074020436 [TCP segment of a reassembled PDU]
27.151943,156.154.202.36,192.168.1.9,TLSv1.2,122,Application Data
27.151999,192.168.1.9,156.154.202.36,TCP,66,53366  >  443 [ACK] Seq=5460 Ack=5749 Win=65535 Len=0 TSval=1074020503 TSecr=3712515254
27.15235,192.168.1.9,156.154.202.36,TLSv1.2,97,Encrypted Alert
27.152398,156.154.202.36,192.168.1.9,TCP,66,"443  >  53366 [FIN, ACK] Seq=5749 Ack=5460 Win=9839 Len=0 TSval=3712515254 TSecr=1074020436"
27.15244,192.168.1.9,156.154.202.36,TCP,66,53366  >  443 [ACK] Seq=5491 Ack=5750 Win=65535 Len=0 TSval=1074020503 TSecr=3712515254
27.152523,192.168.1.9,156.154.202.36,TCP,66,"53366  >  443 [FIN, ACK] Seq=5491 Ack=5750 Win=65535 Len=0 TSval=1074020503 TSecr=3712515254"
27.21635,156.154.202.36,192.168.1.9,TCP,66,443  >  53367 [ACK] Seq=5750 Ack=5511 Win=32210 Len=0 TSval=321516789 TSecr=1074020498
27.216356,156.154.202.36,192.168.1.9,TCP,66,443  >  53367 [ACK] Seq=5750 Ack=5512 Win=32210 Len=0 TSval=321516789 TSecr=1074020498
27.221611,156.154.202.36,192.168.1.9,TCP,66,443  >  53366 [ACK] Seq=5750 Ack=5491 Win=9870 Len=0 TSval=3712515324 TSecr=1074020503
27.221617,156.154.202.36,192.168.1.9,TCP,66,443  >  53366 [ACK] Seq=5750 Ack=5492 Win=9870 Len=0 TSval=3712515324 TSecr=1074020503
27.508324,192.168.1.9,35.166.131.228,TCP,1514,53355  >  443 [ACK] Seq=1344 Ack=19103 Win=131072 Len=1448 TSval=1074020855 TSecr=150915692 [TCP segment of a reassembled PDU]
27.508325,192.168.1.9,35.166.131.228,TLSv1.2,83,Application Data
27.535487,192.168.1.9,192.168.1.1,DNS,81,Standard query 0x9f6a A kck3hlb9.dashlane.com
27.538689,192.168.1.9,52.45.59.96,TLSv1.2,1197,Application Data
27.539777,35.166.131.228,192.168.1.9,TCP,66,443  >  53355 [ACK] Seq=19103 Ack=2809 Win=32256 Len=0 TSval=150915881 TSecr=1074020855
27.541082,35.166.131.228,192.168.1.9,TLSv1.2,400,Application Data
27.541094,192.168.1.9,172.217.17.99,UDP,313,55515  >  443 Len=271
27.54113,192.168.1.9,35.166.131.228,TCP,66,53355  >  443 [ACK] Seq=2809 Ack=19437 Win=130688 Len=0 TSval=1074020886 TSecr=150915882
27.554927,192.168.1.1,192.168.1.9,DNS,209,Standard query response 0x9f6a A kck3hlb9.dashlane.com A 52.209.86.177 A 52.16.42.98 A 52.208.115.99 A 52.18.245.183 A 34.243.109.19 A 52.210.19.6 A 52.48.250.64 A 54.171.84.212
27.555507,192.168.1.9,52.209.86.177,TCP,78,53369  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1074020899 TSecr=0 SACK_PERM=1
27.639083,52.45.59.96,192.168.1.9,TLSv1.2,249,Application Data
27.639167,192.168.1.9,52.45.59.96,TCP,66,53361  >  443 [ACK] Seq=2785 Ack=5714 Win=130880 Len=0 TSval=1074020982 TSecr=1920397504
27.679401,72.34.250.78,192.168.1.9,TLSv1.2,97,Encrypted Alert
27.679408,72.34.250.78,192.168.1.9,TCP,66,"443  >  53335 [FIN, ACK] Seq=6681 Ack=3109 Win=35840 Len=0 TSval=1182835260 TSecr=1074019098"
27.679523,192.168.1.9,72.34.250.78,TCP,66,53335  >  443 [ACK] Seq=3109 Ack=6681 Win=131008 Len=0 TSval=1074021022 TSecr=1182835260
27.679524,192.168.1.9,72.34.250.78,TCP,66,53335  >  443 [ACK] Seq=3109 Ack=6682 Win=131008 Len=0 TSval=1074021022 TSecr=1182835260
27.679687,192.168.1.9,72.34.250.78,TLSv1.2,97,Encrypted Alert
27.679935,192.168.1.9,72.34.250.78,TCP,66,"53335  >  443 [FIN, ACK] Seq=3140 Ack=6682 Win=131072 Len=0 TSval=1074021022 TSecr=1182835260"
27.70274,192.168.1.9,52.37.245.64,TCP,78,[TCP Retransmission] 53351  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1074021045 TSecr=0 SACK_PERM=1
27.722241,172.217.17.99,192.168.1.9,UDP,109,443  >  55515 Len=67
27.722691,172.217.17.99,192.168.1.9,UDP,58,443  >  55515 Len=16
27.72322,192.168.1.9,172.217.17.99,UDP,70,55515  >  443 Len=28
27.726059,72.34.250.78,192.168.1.9,TCP,54,443  >  53335 [RST] Seq=6682 Win=0 Len=0
27.726064,72.34.250.78,192.168.1.9,TCP,54,443  >  53335 [RST] Seq=6682 Win=0 Len=0
27.731644,52.209.86.177,192.168.1.9,TCP,74,"443  >  53369 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1460 SACK_PERM=1 TSval=2604322799 TSecr=1074020899 WS=256"
27.731727,192.168.1.9,52.209.86.177,TCP,66,53369  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=1074021073 TSecr=2604322799
27.73202,192.168.1.9,52.209.86.177,TLSv1.2,583,Client Hello
27.914905,52.209.86.177,192.168.1.9,TCP,66,443  >  53369 [ACK] Seq=1 Ack=518 Win=28160 Len=0 TSval=2604322982 TSecr=1074021073
27.915715,52.209.86.177,192.168.1.9,TLSv1.2,1514,Server Hello
27.91676,52.209.86.177,192.168.1.9,TCP,1514,443  >  53369 [ACK] Seq=1449 Ack=518 Win=28160 Len=1448 TSval=2604322982 TSecr=1074021073 [TCP segment of a reassembled PDU]
27.916767,52.209.86.177,192.168.1.9,TCP,1266,"443  >  53369 [PSH, ACK] Seq=2897 Ack=518 Win=28160 Len=1200 TSval=2604322982 TSecr=1074021073 [TCP segment of a reassembled PDU]"
27.916872,192.168.1.9,52.209.86.177,TCP,66,53369  >  443 [ACK] Seq=518 Ack=2897 Win=129600 Len=0 TSval=1074021257 TSecr=2604322982
27.916872,192.168.1.9,52.209.86.177,TCP,66,53369  >  443 [ACK] Seq=518 Ack=4097 Win=128384 Len=0 TSval=1074021257 TSecr=2604322982
27.916946,52.209.86.177,192.168.1.9,TLSv1.2,1290,"Certificate, Server Key Exchange, Server Hello Done"
27.917003,192.168.1.9,52.209.86.177,TCP,66,53369  >  443 [ACK] Seq=518 Ack=5321 Win=129792 Len=0 TSval=1074021257 TSecr=2604322983
27.918329,192.168.1.9,52.209.86.177,TLSv1.2,192,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
28.100196,52.209.86.177,192.168.1.9,TLSv1.2,117,"Change Cipher Spec, Encrypted Handshake Message"
28.100294,192.168.1.9,52.209.86.177,TCP,66,53369  >  443 [ACK] Seq=644 Ack=5372 Win=131008 Len=0 TSval=1074021439 TSecr=2604323168
28.107653,192.168.1.9,52.209.86.177,TLSv1.2,684,Application Data
28.521554,192.168.1.2,224.0.0.251,MDNS,193,"Standard query 0x0000 PTR _homekit._tcp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
